actualValue,comment,dateValue,doubleValue,highlighting,languages,linkField,linkName,linkValue,longValue,markup,name,presentationName,tableCols,value,valueHash,valueWOHL
,Уровень суда,,,[],,,,,,[],case_court_type_cat,,,"Районный, городской, межрайонный суд",,"Районный, городской, межрайонный суд"
,Дела с текстом судебного акта,,,,,,,,1.0,,case_user_document_num,,,,,1
,Округ РФ,,,[],,,,,,[],case_doc_district_rf,,,Центральный федеральный округ,,Центральный федеральный округ
,Дата решения,2018-03-02T04:00:00,,,,,,,,,case_common_doc_result_date,,,,,Fri Mar 02 04:00:00 GST 2018
,Дата решения,2018-03-02T04:00:00,,,,,,,,,case_user_doc_result_date,,,,,Fri Mar 02 04:00:00 GST 2018
,Стороны по делу,,,[],,,,,,[],case_common_parts_m2_search,,[''],,1074335618,
,Дата поступления,2018-02-13T04:00:00,,,,,,,,,case_common_doc_entry_date,,,,,Tue Feb 13 04:00:00 GST 2018
,Статья УК РФ,,,[],,,,,,[],u_case_user_article,,,"Статья 30 Часть 3, Статья 228.1 Часть 4 п.г; Статья 229.1 Часть 3",,"Статья 30 Часть 3, Статья 228.1 Часть 4 п.г; Статья 229.1 Часть 3"
,Движение дела,,,[],,,,,,[],case_common_event_m2,,"['13.02.2018', '17:09', '[У] Регистрация поступившего в суд дела', '', '', '', '']",13.02.2018.  ...  .17:09.  ...  .[У] Регистрация поступившего в суд дела.  ...  ..  ...  ..  ...  ..  ...  .,1361244834,13.02.2018.  ...  .17:09.  ...  .[У] Регистрация поступившего в суд дела.  ...  ..  ...  ..  ...  ..  ...  .
,Движение дела,,,[],,,,,,[],case_common_event_m2,,"['13.02.2018', '17:17', '[У] Передача материалов дела судье', '', '', '', '']",13.02.2018.  ...  .17:17.  ...  .[У] Передача материалов дела судье.  ...  ..  ...  ..  ...  ..  ...  .,1696551228,13.02.2018.  ...  .17:17.  ...  .[У] Передача материалов дела судье.  ...  ..  ...  ..  ...  ..  ...  .
,Движение дела,,,[],,,,,,[],case_common_event_m2,,"['14.02.2018', '12:54', '[У] Решение в отношении поступившего уголовного дела', '[У] Назначено судебное заседание', '', '', '']",14.02.2018.  ...  .12:54.  ...  .[У] Решение в отношении поступившего уголовного дела.  ...  .[У] Назначено судебное заседание.  ...  ..  ...  ..  ...  .,35427552,14.02.2018.  ...  .12:54.  ...  .[У] Решение в отношении поступившего уголовного дела.  ...  .[У] Назначено судебное заседание.  ...  ..  ...  ..  ...  .
,Движение дела,,,[],,,,,,[],case_common_event_m2,,"['26.02.2018', '15:00', '[У] Судебное заседание', '[У] Объявлен перерыв', '', '', '']",26.02.2018.  ...  .15:00.  ...  .[У] Судебное заседание.  ...  .[У] Объявлен перерыв.  ...  ..  ...  ..  ...  .,-254928350,26.02.2018.  ...  .15:00.  ...  .[У] Судебное заседание.  ...  .[У] Объявлен перерыв.  ...  ..  ...  ..  ...  .
,Движение дела,,,[],,,,,,[],case_common_event_m2,,"['02.03.2018', '11:00', '[У] Судебное заседание', '[У] Суд удалился в совещательную комнату для постановления приговора', '', '', '']",02.03.2018.  ...  .11:00.  ...  .[У] Судебное заседание.  ...  .[У] Суд удалился в совещательную комнату для постановления приговора.  ...  ..  ...  ..  ...  .,-347830895,02.03.2018.  ...  .11:00.  ...  .[У] Судебное заседание.  ...  .[У] Суд удалился в совещательную комнату для постановления приговора.  ...  ..  ...  ..  ...  .
,Движение дела,,,[],,,,,,[],case_common_event_m2,,"['02.03.2018', '12:00', '[У] Судебное заседание', '[У] Постановление приговора', '', '', '']",02.03.2018.  ...  .12:00.  ...  .[У] Судебное заседание.  ...  .[У] Постановление приговора.  ...  ..  ...  ..  ...  .,-1435033094,02.03.2018.  ...  .12:00.  ...  .[У] Судебное заседание.  ...  .[У] Постановление приговора.  ...  ..  ...  ..  ...  .
