actualValue,comment,dateValue,doubleValue,highlighting,languages,linkField,linkName,linkValue,longValue,markup,name,presentationName,tableCols,value,valueHash,valueWOHL
,Уровень суда,,,[],,,,,,[],case_court_type_cat,,,"Районный, городской, межрайонный суд",,"Районный, городской, межрайонный суд"
,Дела с текстом судебного акта,,,,,,,,1.0,,case_user_document_num,,,,,1
,Округ РФ,,,[],,,,,,[],case_doc_district_rf,,,Центральный федеральный округ,,Центральный федеральный округ
,Дата решения,2018-03-28T01:00:00,,,,,,,,,case_common_doc_result_date,,,,,Wed Mar 28 01:00:00 GST 2018
,Дата решения,2018-03-28T01:00:00,,,,,,,,,case_user_doc_result_date,,,,,Wed Mar 28 01:00:00 GST 2018
,Слушания по делу,,,[],,,,,,[],case_hear_m2,,"['28.03.2018', '11:45', '[У] Судебное заседание', '[У] Постановление приговора', '', '', '']",28.03.2018.  ...  .11:45.  ...  .[У] Судебное заседание.  ...  .[У] Постановление приговора.  ...  ..  ...  ..  ...  .,-218542072,28.03.2018.  ...  .11:45.  ...  .[У] Судебное заседание.  ...  .[У] Постановление приговора.  ...  ..  ...  ..  ...  .
,Слушания по делу,,,[],,,,,,[],case_hear_m2,,"['27.03.2018', '16:30', '[У] Судебное заседание', '[У] Суд удалился в совещательную комнату для постановления приговора', '', '', '']",27.03.2018.  ...  .16:30.  ...  .[У] Судебное заседание.  ...  .[У] Суд удалился в совещательную комнату для постановления приговора.  ...  ..  ...  ..  ...  .,-115416354,27.03.2018.  ...  .16:30.  ...  .[У] Судебное заседание.  ...  .[У] Суд удалился в совещательную комнату для постановления приговора.  ...  ..  ...  ..  ...  .
,Слушания по делу,,,[],,,,,,[],case_hear_m2,,"['20.03.2018', '14:30', '[У] Судебное заседание', '[У] Объявлен перерыв', '', '', '']",20.03.2018.  ...  .14:30.  ...  .[У] Судебное заседание.  ...  .[У] Объявлен перерыв.  ...  ..  ...  ..  ...  .,-376946093,20.03.2018.  ...  .14:30.  ...  .[У] Судебное заседание.  ...  .[У] Объявлен перерыв.  ...  ..  ...  ..  ...  .
,Слушания по делу,,,[],,,,,,[],case_hear_m2,,"['06.03.2018', '14:30', '[У] Судебное заседание', '[У] Объявлен перерыв', '', '', '']",06.03.2018.  ...  .14:30.  ...  .[У] Судебное заседание.  ...  .[У] Объявлен перерыв.  ...  ..  ...  ..  ...  .,347127179,06.03.2018.  ...  .14:30.  ...  .[У] Судебное заседание.  ...  .[У] Объявлен перерыв.  ...  ..  ...  ..  ...  .
,Слушания по делу,,,[],,,,,,[],case_hear_m2,,"['27.02.2018', '10:00', '[У] Судебное заседание', '[У] Объявлен перерыв', '', '', '']",27.02.2018.  ...  .10:00.  ...  .[У] Судебное заседание.  ...  .[У] Объявлен перерыв.  ...  ..  ...  ..  ...  .,955944996,27.02.2018.  ...  .10:00.  ...  .[У] Судебное заседание.  ...  .[У] Объявлен перерыв.  ...  ..  ...  ..  ...  .
,Слушания по делу,,,[],,,,,,[],case_hear_m2,,"['12.02.2018', '11:30', '[У] Судебное заседание', '[У] Объявлен перерыв', '', '', '']",12.02.2018.  ...  .11:30.  ...  .[У] Судебное заседание.  ...  .[У] Объявлен перерыв.  ...  ..  ...  ..  ...  .,1181200268,12.02.2018.  ...  .11:30.  ...  .[У] Судебное заседание.  ...  .[У] Объявлен перерыв.  ...  ..  ...  ..  ...  .
,Слушания по делу,,,[],,,,,,[],case_hear_m2,,"['08.02.2018', '10:30', '[У] Судебное заседание', '[У] Объявлен перерыв', '', '', '']",08.02.2018.  ...  .10:30.  ...  .[У] Судебное заседание.  ...  .[У] Объявлен перерыв.  ...  ..  ...  ..  ...  .,-1903747004,08.02.2018.  ...  .10:30.  ...  .[У] Судебное заседание.  ...  .[У] Объявлен перерыв.  ...  ..  ...  ..  ...  .
